Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes,User Reviews URL
Truth or Dare,"Horror,Thriller",5.2,2018,0,100.0,62514,https://www.imdb.com/title/tt6772950/reviews/?ref_=tt_ql_2
"Everything, Everything","Drama,Romance",6.3,2017,0,96.0,42097,https://www.imdb.com/title/tt5001718/reviews/?ref_=tt_ql_2
Perfect Strangers,"Comedy,Drama",7.7,2016,0,96.0,70618,https://www.imdb.com/title/tt4901306/reviews/?ref_=tt_ql_2
Vox Lux,"Drama,Music",5.8,2018,0,114.0,19471,https://www.imdb.com/title/tt5960374/reviews/?ref_=tt_ql_2
Rust Creek,"Action,Crime,Drama",5.9,2018,0,108.0,12760,https://www.imdb.com/title/tt6610158/reviews/?ref_=tt_ql_2
The Man Who Killed Don Quixote,"Adventure,Comedy,Drama",6.3,2018,0,132.0,21927,https://www.imdb.com/title/tt1318517/reviews/?ref_=tt_ql_2
Mandy,"Action,Fantasy,Horror",6.5,2018,0,121.0,88126,
Collective,"Crime,Documentary",8.1,2019,0,109.0,13283,https://www.imdb.com/title/tt10706602/reviews/?ref_=tt_ql_2
Halloween Ends,"Drama,Horror,Mystery",5.0,2022,0,111.0,70060,https://www.imdb.com/title/tt10665342/reviews/?ref_=tt_ql_2
The Farewell,"Comedy,Drama",7.5,2019,0,100.0,70107,https://www.imdb.com/title/tt8637428/reviews/?ref_=tt_ql_2
"tick, tick... BOOM!","Biography,Comedy,Drama",7.5,2021,0,115.0,118073,https://www.imdb.com/title/tt8721424/reviews/?ref_=tt_ql_2
Kickboxer: Vengeance,"Action,Crime,Drama",4.9,2016,0,90.0,12077,https://www.imdb.com/title/tt3082898/reviews/?ref_=tt_ql_2
Vivegam,"Action,Thriller",5.2,2017,0,149.0,12836,https://www.imdb.com/title/tt6878378/reviews/?ref_=tt_ql_2
Slumberland,"Adventure,Comedy,Drama",6.7,2022,0,117.0,32437,https://www.imdb.com/title/tt13320662/reviews/?ref_=tt_ql_2
All the Old Knives,"Mystery,Thriller",6.1,2022,0,101.0,28108,https://www.imdb.com/title/tt3706352/reviews/?ref_=tt_ql_2
The Clovehitch Killer,"Crime,Drama,Mystery",6.5,2018,0,109.0,33341,https://www.imdb.com/title/tt6269368/reviews/?ref_=tt_ql_2
Time Trap,"Action,Adventure,Mystery",6.2,2017,0,87.0,42621,https://www.imdb.com/title/tt4815122/reviews/?ref_=tt_ql_2
A Castle for Christmas,"Adventure,Comedy,Drama",5.6,2021,0,98.0,15343,https://www.imdb.com/title/tt13070602/reviews/?ref_=tt_ql_2
Murder on the Orient Express,"Crime,Drama,Mystery",6.5,2017,0,114.0,291918,https://www.imdb.com/title/tt3402236/reviews/?ref_=tt_ql_2
Prisoners of the Ghostland,"Fantasy,Horror,Thriller",4.2,2021,0,103.0,13782,
Rurouni Kenshin: Final Chapter Part I - The Final,"Action,Adventure,Drama",7.2,2021,0,138.0,10454,https://www.imdb.com/title/tt11809034/reviews/?ref_=tt_ql_2
Rim of the World,"Action,Adventure,Comedy",5.2,2019,0,98.0,25113,https://www.imdb.com/title/tt8179388/reviews/?ref_=tt_ql_2
The Witches,"Adventure,Comedy,Family",5.4,2020,0,106.0,46054,https://www.imdb.com/title/tt0805647/reviews/?ref_=tt_ql_2
Our Souls at Night,"Drama,Romance",6.9,2017,0,103.0,14791,https://www.imdb.com/title/tt5034266/reviews/?ref_=tt_ql_2
Vacation Friends,"Adventure,Comedy",6.3,2021,0,103.0,28927,https://www.imdb.com/title/tt3626476/reviews/?ref_=tt_ql_2
Race,"Biography,Drama,Sport",7.1,2016,0,134.0,40545,https://www.imdb.com/title/tt3499096/reviews/?ref_=tt_ql_2
Vampires vs. the Bronx,"Comedy,Horror",5.7,2020,0,85.0,11030,https://www.imdb.com/title/tt8976576/reviews/?ref_=tt_ql_2
Kubo and the Two Strings,"Action,Adventure,Animation",7.7,2016,0,101.0,137519,https://www.imdb.com/title/tt4302938/reviews/?ref_=tt_ql_2
Till,"Biography,Crime,Drama",7.2,2022,0,130.0,14703,https://www.imdb.com/title/tt4960748/reviews/?ref_=tt_ql_2
Vivo,"Adventure,Animation,Comedy",6.7,2021,0,95.0,21355,https://www.imdb.com/title/tt6338498/reviews/?ref_=tt_ql_2
Hidden Figures,"Biography,Drama,History",7.8,2016,0,127.0,251864,https://www.imdb.com/title/tt4846340/reviews/?ref_=tt_ql_2
Wildling,"Drama,Fantasy,Horror",5.5,2018,0,92.0,14253,https://www.imdb.com/title/tt5085924/reviews/?ref_=tt_ql_2
Hypnotic,"Action,Drama,Mystery",5.5,2023,0,93.0,31130,https://www.imdb.com/title/tt8080204/reviews/?ref_=tt_ql_2
Golmaal Again,"Action,Comedy,Fantasy",5.0,2017,0,140.0,10423,https://www.imdb.com/title/tt1806913/reviews/?ref_=tt_ql_2
The Worst Person in the World,"Comedy,Drama,Romance",7.7,2021,0,128.0,93596,
