Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes,User Reviews URL
Lean on Pete,"Adventure,Drama,Sport",7.1,2017,0,121.0,13742,https://www.imdb.com/title/tt5340300/reviews/?ref_=tt_ql_2
White Girl,"Crime,Drama",5.7,2016,0,88.0,11641,https://www.imdb.com/title/tt4129870/reviews/?ref_=tt_ql_2
Gold,"Action,Adventure,Thriller",5.4,2022,0,97.0,12183,
The Guardians,"Action,Adventure,Comedy",4.0,2017,0,89.0,14443,https://www.imdb.com/title/tt4600952/reviews/?ref_=tt_ql_2
Misconduct,"Crime,Drama,Mystery",5.3,2016,0,106.0,17636,
The Duke,"Biography,Comedy,Crime",6.9,2020,0,95.0,12885,https://www.imdb.com/title/tt8270592/reviews/?ref_=tt_ql_2
The Starling,"Comedy,Drama",6.4,2021,0,102.0,15064,https://www.imdb.com/title/tt5164438/reviews/?ref_=tt_ql_2
War Machine,"Comedy,Drama,War",6.0,2017,0,122.0,49734,https://www.imdb.com/title/tt4758646/reviews/?ref_=tt_ql_2
The Hustle,"Comedy,Crime",5.4,2019,0,93.0,64771,https://www.imdb.com/title/tt1298644/reviews/?ref_=tt_ql_2
The Electrical Life of Louis Wain,"Biography,Drama,History",6.8,2021,0,111.0,19842,https://www.imdb.com/title/tt10687506/reviews/?ref_=tt_ql_2
Better Watch Out,"Comedy,Horror,Thriller",6.5,2016,0,89.0,45800,https://www.imdb.com/title/tt4443658/reviews/?ref_=tt_ql_2
Yoga Hosers,"Action,Comedy,Horror",4.3,2016,0,88.0,15349,https://www.imdb.com/title/tt3838992/reviews/?ref_=tt_ql_2
IB 71,"Action,Thriller",7.2,2023,0,117.0,10161,
The Teacher,"Drama,Thriller",6.6,2022,0,121.0,14140,
The Good Liar,"Crime,Drama,Mystery",6.7,2019,0,109.0,46704,https://www.imdb.com/title/tt5563334/reviews/?ref_=tt_ql_2
The Tax Collector,"Action,Crime,Drama",4.8,2020,0,95.0,15195,https://www.imdb.com/title/tt8461224/reviews/?ref_=tt_ql_2
The Cost of Deception,"Action,Crime,Drama",1.5,2021,0,125.0,39740,https://www.imdb.com/title/tt14723224/reviews/?ref_=tt_ql_2
Shivaay,"Action,Adventure,Crime",6.1,2016,0,153.0,11166,https://www.imdb.com/title/tt3771536/reviews/?ref_=tt_ql_2
Raw,"Drama,Horror",7.0,2016,0,99.0,87951,
The Last Full Measure,"Drama,War",6.8,2019,0,116.0,13878,https://www.imdb.com/title/tt0783640/reviews/?ref_=tt_ql_2
The Autopsy of Jane Doe,"Horror,Mystery,Thriller",6.8,2016,0,86.0,136184,https://www.imdb.com/title/tt3289956/reviews/?ref_=tt_ql_2
Thappad,Drama,7.0,2020,0,142.0,26608,https://www.imdb.com/title/tt10964430/reviews/?ref_=tt_ql_2
Midnight Sun,"Drama,Romance",6.6,2018,0,91.0,35488,https://www.imdb.com/title/tt4799066/reviews/?ref_=tt_ql_2
The Thinning,"Action,Drama,Horror",5.4,2016,0,81.0,10402,https://www.imdb.com/title/tt5254868/reviews/?ref_=tt_ql_2
Turnabout,"Drama,Mystery,Thriller",4.9,2016,0,90.0,13291,https://www.imdb.com/title/tt1476425/reviews/?ref_=tt_ql_2
Free Fire,"Action,Comedy,Crime",6.3,2016,0,91.0,50184,https://www.imdb.com/title/tt4158096/reviews/?ref_=tt_ql_2
The Sleepover,"Action,Adventure,Comedy",5.7,2020,0,100.0,11888,https://www.imdb.com/title/tt10888708/reviews/?ref_=tt_ql_2
Rescued by Ruby,"Biography,Drama,Family",7.2,2022,0,90.0,10550,https://www.imdb.com/title/tt11278476/reviews/?ref_=tt_ql_2
White Boy Rick,"Crime,Drama",6.5,2018,0,111.0,42008,https://www.imdb.com/title/tt4537896/reviews/?ref_=tt_ql_2
Guntur Kaaram,"Action,Drama,Family",6.2,2024,0,159.0,17123,https://www.imdb.com/title/tt14564000/reviews/?ref_=tt_ql_2
Godzilla vs. Kong,"Action,Sci-Fi,Thriller",6.3,2021,0,113.0,233462,https://www.imdb.com/title/tt5034838/reviews/?ref_=tt_ql_2
Strange World,"Action,Adventure,Animation",5.7,2022,0,102.0,44880,https://www.imdb.com/title/tt10298840/reviews/?ref_=tt_ql_2
Morgan,"Action,Horror,Sci-Fi",5.8,2016,0,92.0,45848,
Me Before You,"Drama,Romance",7.4,2016,0,110.0,282450,https://www.imdb.com/title/tt2674426/reviews/?ref_=tt_ql_2
65,"Action,Adventure,Drama",5.4,2023,0,93.0,84951,https://www.imdb.com/title/tt12261776/reviews/?ref_=tt_ql_2
Eurovision Song Contest: The Story of Fire Saga,"Comedy,Music",6.5,2020,0,123.0,101338,https://www.imdb.com/title/tt8580274/reviews/?ref_=tt_ql_2
