Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes,User Reviews URL
The Mortuary Collection,"Fantasy,Horror",6.4,2019,0,108.0,14385,https://www.imdb.com/title/tt7781432/reviews/?ref_=tt_ql_2
Happiest Season,"Comedy,Romance",6.6,2020,0,102.0,46936,https://www.imdb.com/title/tt8522006/reviews/?ref_=tt_ql_2
Shadow in the Cloud,"Action,Horror,War",5.0,2020,0,83.0,30206,https://www.imdb.com/title/tt9691136/reviews/?ref_=tt_ql_2
Paper Lives,Drama,6.6,2021,0,96.0,13587,https://www.imdb.com/title/tt13045890/reviews/?ref_=tt_ql_2
Dragon Ball Super: Super Hero,"Action,Adventure,Animation",7.1,2022,0,100.0,14252,https://www.imdb.com/title/tt14614892/reviews/?ref_=tt_ql_2
Jurassic World Dominion,"Action,Adventure,Sci-Fi",5.6,2022,0,147.0,199700,https://www.imdb.com/title/tt8041270/reviews/?ref_=tt_ql_2
Klaus,"Adventure,Animation,Comedy",8.2,2019,0,96.0,186243,https://www.imdb.com/title/tt4729430/reviews/?ref_=tt_ql_2
The Humans,Drama,6.1,2021,0,108.0,10562,https://www.imdb.com/title/tt10023286/reviews/?ref_=tt_ql_2
Lady Bird,"Comedy,Drama",7.4,2017,0,94.0,322530,
The 5th Wave,"Action,Adventure,Sci-Fi",5.2,2016,0,112.0,116304,https://www.imdb.com/title/tt2304933/reviews/?ref_=tt_ql_2
A Good Person,Drama,7.1,2023,0,128.0,20211,https://www.imdb.com/title/tt14153080/reviews/?ref_=tt_ql_2
The Lady of Heaven,"Action,Drama,History",5.8,2021,0,141.0,14598,https://www.imdb.com/title/tt13097336/reviews/?ref_=tt_ql_2
Tenet,"Action,Sci-Fi,Thriller",7.3,2020,0,150.0,579444,https://www.imdb.com/title/tt6723592/reviews/?ref_=tt_ql_2
The Heist of the Century,"Action,Biography,Comedy",7.1,2020,0,114.0,10114,
