Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes,User Reviews URL
The Craft: Legacy,"Drama,Fantasy,Horror",4.6,2020,0,97.0,16188,https://www.imdb.com/title/tt4685762/reviews/?ref_=tt_ql_2
A Vigilante,"Crime,Drama,Mystery",5.7,2018,0,91.0,10339,https://www.imdb.com/title/tt6211976/reviews/?ref_=tt_ql_2
"Juliet, Naked","Comedy,Drama,Music",6.6,2018,0,97.0,24408,https://www.imdb.com/title/tt5607096/reviews/?ref_=tt_ql_2
True Memoirs of an International Assassin,"Action,Comedy,Crime",5.9,2016,0,98.0,24253,https://www.imdb.com/title/tt1542768/reviews/?ref_=tt_ql_2
How to Train Your Dragon: The Hidden World,"Action,Adventure,Animation",7.4,2019,0,104.0,147662,https://www.imdb.com/title/tt2386490/reviews/?ref_=tt_ql_2
Cargo,"Drama,Horror,Sci-Fi",6.3,2017,0,105.0,47626,https://www.imdb.com/title/tt3860916/reviews/?ref_=tt_ql_2
Falling Inn Love,"Comedy,Romance",5.7,2019,0,98.0,22023,https://www.imdb.com/title/tt9860728/reviews/?ref_=tt_ql_2
Don't Let Go,"Drama,Horror,Mystery",6.4,2019,0,103.0,12667,https://www.imdb.com/title/tt6803212/reviews/?ref_=tt_ql_2
Cosmic Sin,"Action,Sci-Fi",2.5,2021,0,88.0,14951,https://www.imdb.com/title/tt11762434/reviews/?ref_=tt_ql_2
Bright,"Action,Fantasy,Thriller",6.3,2017,0,117.0,200289,https://www.imdb.com/title/tt5519340/reviews/?ref_=tt_ql_2
Final Score,"Action,Adventure,Drama",5.8,2018,0,104.0,14044,https://www.imdb.com/title/tt5254610/reviews/?ref_=tt_ql_2
Silent Night,"Comedy,Drama",5.7,2021,0,92.0,19320,https://www.imdb.com/title/tt11628854/reviews/?ref_=tt_ql_2
Capernaum,Drama,8.4,2018,0,126.0,103003,https://www.imdb.com/title/tt8267604/reviews/?ref_=tt_ql_2
Oxygen,"Drama,Fantasy,Sci-Fi",6.5,2021,0,100.0,43709,https://www.imdb.com/title/tt6341832/reviews/?ref_=tt_ql_2
The Fanatic,"Crime,Drama,Horror",4.1,2019,0,88.0,12191,https://www.imdb.com/title/tt7869070/reviews/?ref_=tt_ql_2
Beanpole,"Drama,War",7.2,2019,0,130.0,12135,https://www.imdb.com/title/tt10199640/reviews/?ref_=tt_ql_2
American Murder: The Family Next Door,"Crime,Documentary",7.2,2020,0,83.0,32038,https://www.imdb.com/title/tt12987894/reviews/?ref_=tt_ql_2
Mr. Harrigan's Phone,"Drama,Horror,Mystery",6.0,2022,0,104.0,37477,https://www.imdb.com/title/tt12908110/reviews/?ref_=tt_ql_2
Brad's Status,"Comedy,Drama,Music",6.5,2017,0,102.0,18998,https://www.imdb.com/title/tt5884230/reviews/?ref_=tt_ql_2
Silent Night,"Action,Thriller",5.3,2023,0,104.0,15978,
Noelle,"Comedy,Family,Fantasy",6.3,2019,0,100.0,26878,
