Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes,User Reviews URL
My Son,"Crime,Drama,Mystery",6.0,2021,0,95.0,14300,https://www.imdb.com/title/tt13234058/reviews/?ref_=tt_ql_2
Abducted in Plain Sight,"Crime,Documentary",6.8,2017,0,91.0,21909,https://www.imdb.com/title/tt3444312/reviews/?ref_=tt_ql_2
Drishyam 2,"Crime,Drama,Mystery",8.2,2022,0,140.0,43470,https://www.imdb.com/title/tt15501640/reviews/?ref_=tt_ql_2
Don't Breathe 2,"Action,Crime,Horror",6.0,2021,0,98.0,70288,https://www.imdb.com/title/tt6246322/reviews/?ref_=tt_ql_2
An American Pickle,"Comedy,Fantasy",5.7,2020,0,88.0,26224,https://www.imdb.com/title/tt9059704/reviews/?ref_=tt_ql_2
Dhuruvangal Pathinaaru,"Crime,Drama,Mystery",8.2,2016,0,105.0,16778,https://www.imdb.com/title/tt6380520/reviews/?ref_=tt_ql_2
The Light Between Oceans,"Drama,Romance",7.2,2016,0,133.0,59753,https://www.imdb.com/title/tt2547584/reviews/?ref_=tt_ql_2
The Flash,"Action,Adventure,Fantasy",6.7,2023,0,144.0,201276,https://www.imdb.com/title/tt3107288/reviews/?ref_=tt_ql_2
Nyad,"Biography,Drama,Sport",7.1,2023,0,121.0,23809,https://www.imdb.com/title/tt5302918/reviews/?ref_=tt_ql_2
Songbird,"Drama,Sci-Fi,Thriller",4.8,2020,0,84.0,11488,https://www.imdb.com/title/tt12592252/reviews/?ref_=tt_ql_2
Cumali Ceber: Allah Seni Alsin,Comedy,1.0,2017,0,100.0,39283,https://www.imdb.com/title/tt7221896/reviews/?ref_=tt_ql_2
The Pope's Exorcist,"Horror,Thriller",6.1,2023,0,103.0,79699,https://www.imdb.com/title/tt13375076/reviews/?ref_=tt_ql_2
Licorice Pizza,"Comedy,Drama,Romance",7.1,2021,0,133.0,138261,https://www.imdb.com/title/tt11271038/reviews/?ref_=tt_ql_2
The Invisible Man,"Drama,Horror,Mystery",7.1,2020,0,124.0,251457,https://www.imdb.com/title/tt1051906/reviews/?ref_=tt_ql_2
Logan Lucky,"Action,Comedy,Crime",7.0,2017,0,118.0,160863,https://www.imdb.com/title/tt5439796/reviews/?ref_=tt_ql_2
The Killer,"Action,Adventure,Crime",6.7,2023,0,118.0,168861,https://www.imdb.com/title/tt1136617/reviews/?ref_=tt_ql_2
Dangerous Lies,"Crime,Mystery,Thriller",5.3,2020,0,96.0,18472,https://www.imdb.com/title/tt10183816/reviews/?ref_=tt_ql_2
Aquaman,"Action,Adventure,Fantasy",6.8,2018,0,143.0,514511,https://www.imdb.com/title/tt1477834/reviews/?ref_=tt_ql_2
Simmba,"Action,Crime,Drama",5.5,2018,0,158.0,21872,https://www.imdb.com/title/tt7212726/reviews/?ref_=tt_ql_2
Kapoor & Sons,"Comedy,Drama,Family",7.7,2016,0,132.0,28242,https://www.imdb.com/title/tt4900716/reviews/?ref_=tt_ql_2
Ala Vaikunthapurramuloo,"Action,Comedy,Drama",7.3,2020,0,163.0,23174,https://www.imdb.com/title/tt9537292/reviews/?ref_=tt_ql_2
Bottoms,Comedy,6.8,2023,0,91.0,32871,https://www.imdb.com/title/tt17527468/reviews/?ref_=tt_ql_2
Ammonite,"Biography,Drama,History",6.5,2020,0,117.0,22622,https://www.imdb.com/title/tt7983894/reviews/?ref_=tt_ql_2
